,title,imdb_id,year,vote_count,vote_average,popularity,genres,score
25668,Wild,tt2305051,2014,961.0,7.0,11.209154,"[{'id': 18, 'name': 'Drama'}]",6.574303277653484
25702,Big Eyes,tt1126590,2014,1236.0,6.8,7.412826,"[{'id': 18, 'name': 'Drama'}]",6.495956859017295
25704,Into the Woods,tt2180411,2014,1688.0,5.6,9.580785,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",5.602358893908058
25733,The Interview,tt2788710,2014,2340.0,6.1,14.526048999999999,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",6.024949129413283
25735,Kingsman: The Secret Service,tt2802144,2015,6069.0,7.6,28.224211999999998,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",7.469877478107133
25740,Night at the Museum: Secret of the Tomb,tt2692250,2014,1893.0,6.1,19.539436,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",6.0104764205469055
25823,Seventh Son,tt1121096,2014,980.0,5.2,15.297820999999999,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",5.3245440162474935
25920,Annie,tt1823664,2014,472.0,6.0,13.275529,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",5.816036056664133
25998,Chappie,tt1823672,2015,3124.0,6.6,30.206365,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",6.481652393019928
26036,Taken 3,tt2446042,2014,2225.0,6.1,18.081483,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",6.021692204840652
26037,Blackhat,tt2717822,2015,842.0,5.1,14.932367999999999,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",5.271652993549903
26066,Terminator Genisys,tt1340138,2015,3677.0,5.8,30.188198,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",5.780493501420704
26246,It Follows,tt3235888,2015,1894.0,6.6,20.359336,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",6.418880699796346
26768,Mad Max: Fury Road,tt1392190,2015,9629.0,7.3,29.36178,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",7.228633811699596
26769,Insidious: Chapter 3,tt3195644,2015,1005.0,6.3,10.098792,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",6.095443596383026
26770,Star Wars: The Force Awakens,tt2488496,2015,7993.0,7.5,31.626013,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",7.404666707392222
26771,Ben-Hur,tt2638144,2016,642.0,5.3,11.51021,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",5.424165269754196
26772,Warcraft,tt0803096,2016,2325.0,6.3,12.572718,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",6.193630670119173
26773,Avengers: Age of Ultron,tt2395427,2015,6908.0,7.3,37.37942,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",7.202152508226882
26775,Pirates of the Caribbean: Dead Men Tell No Tales,tt1790809,2017,2814.0,6.6,133.82782,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",6.47032551492057
26777,Ant-Man,tt0478970,2015,6029.0,7.0,26.882388,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",6.90858139802103
26778,Fantastic Four,tt1502712,2015,2322.0,4.4,17.246484,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",4.587471548171725
26779,Deadpool,tt1431045,2016,11444.0,7.4,187.860492,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",7.335966327645777
26781,Guardians of the Galaxy Vol. 2,tt3896198,2017,4858.0,7.6,185.33099199999998,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",7.440050036499664
26782,Captain America: Civil War,tt3498820,2016,7462.0,7.1,145.882135,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",7.019802756793169
26783,Doctor Strange,tt1211837,2016,5880.0,7.1,43.847654,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",6.999680308140797
26784,X-Men: Apocalypse,tt3385516,2016,4831.0,6.4,28.712521999999996,"[{'id': 878, 'name': 'Science Fiction'}]",6.33626033919858
27362,The Gambler,tt2039393,2014,550.0,5.7,8.728556,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",5.661522402900234
27691,Mortdecai,tt3045616,2015,1078.0,5.4,10.241861,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",5.4598698222406705
27692,Fifty Shades of Grey,tt2322441,2015,3350.0,5.2,33.068431,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",5.246353468298736
27879,The DUFF,tt1666801,2015,1372.0,6.8,8.592449,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",6.518967358279203
28029,Project Almanac,tt2436386,2015,953.0,6.4,9.363482000000001,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6.156882687102851
28033,Brooklyn,tt2381111,2015,1235.0,7.2,7.991613,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.7933640619444144
28047,True Story,tt2273657,2015,536.0,6.2,7.87202,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",5.939838025835305
28078,Dope,tt3850214,2015,698.0,7.2,7.948581,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",6.5989174913871125
28080,Me and Earl and the Dying Girl,tt2582496,2015,962.0,7.7,12.503333,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7.060118487979616
28138,The Loft,tt1850397,2014,500.0,6.4,14.443361999999999,"[{'id': 53, 'name': 'Thriller'}]",6.037820911165111
28345,The Hateful Eight,tt3460252,2015,4405.0,7.6,20.328822,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 37, 'name': 'Western'}]",7.425048518183795
28379,Wild Card,tt2231253,2015,665.0,5.4,16.451228,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",5.482554442961218
28385,Paper Towns,tt3622592,2015,1997.0,6.1,9.662730999999999,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",6.014320537914008
28389,The Wedding Ringer,tt0884732,2015,632.0,6.5,12.21459,"[{'id': 35, 'name': 'Comedy'}]",6.142842330016772
28421,The Boy Next Door,tt3181822,2015,1034.0,4.1,10.200398,"[{'id': 53, 'name': 'Thriller'}]",4.540359385077264
28504,Crimson Peak,tt2554274,2015,1494.0,6.4,13.492683999999999,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",6.2254217523854765
28657,Focus,tt2381941,2015,2588.0,6.7,10.035362,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.546493309932868
28664,The SpongeBob Movie: Sponge Out of Water,tt2279373,2015,733.0,5.7,12.334689,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",5.6676030594367255
28740,Tracers,tt2401097,2015,437.0,5.9,9.056173,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",5.7578704673175505
28756,The Lazarus Effect,tt2918436,2015,517.0,5.1,5.840554,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",5.330875098543235
28838,Run All Night,tt2199571,2015,1169.0,6.3,16.838145,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.11648955008013
28878,Cinderella,tt1661199,2015,2426.0,6.7,19.801128,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",6.537770727052869
28879,Frozen Fever,tt4007502,2015,630.0,6.9,9.509333999999999,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",6.381027813106851
28885,The Cobbler,tt3203616,2014,565.0,5.5,8.144255000000001,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",5.54796398265427
28977,Poltergeist,tt1029360,2015,924.0,5.0,15.968492000000001,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5.1927237530227774
28978,Pan,tt3332064,2015,979.0,5.9,11.30428,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",5.8127381359171855
28994,Insurgent,tt2908446,2015,3921.0,6.2,27.887186,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6.142472237189997
29009,Home,tt2224026,2015,1539.0,6.8,13.422713,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",6.542863718344058
29025,Midnight Special,tt2649554,2016,705.0,6.2,12.682927000000001,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",5.978747206042236
29044,Furious 7,tt2820852,2015,4253.0,7.3,27.275686999999998,"[{'id': 28, 'name': 'Action'}]",7.146619141262875
29045,Unfriended,tt3713166,2015,1092.0,5.5,10.07817,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5.531301478462576
29128,Child 44,tt1014763,2015,565.0,6.1,17.608346,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",5.890388225078513
29153,Get Hard,tt2561572,2015,961.0,5.9,8.178015,"[{'id': 35, 'name': 'Comedy'}]",5.811604864955071
29370,Shaun the Sheep Movie,tt2872750,2015,456.0,6.9,9.961184,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",6.27852933351615
29421,Woman in Gold,tt2404425,2015,454.0,7.3,11.61,"[{'id': 18, 'name': 'Drama'}]",6.483713700600372
29504,Tomorrowland,tt1964418,2015,2904.0,6.2,22.296076,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",6.124897669819083
29550,Paul Blart: Mall Cop 2,tt3450650,2015,576.0,5.0,17.02038,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",5.2597246182095185
29650,The Longest Ride,tt2726560,2015,1083.0,7.3,10.264416,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.824193861291597
29675,The Age of Adaline,tt1655441,2015,2052.0,7.4,10.542026,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.093170909498477
29786,San Andreas,tt2126355,2015,3017.0,6.0,20.547925,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",5.952058205353785
29787,Regression,tt3319920,2015,600.0,5.3,10.03628,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5.429253017392904
29914,The Bélier Family,tt3547740,2014,789.0,7.0,7.943506,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",6.513990397716414
29916,Hitman: Agent 47,tt2679042,2015,1183.0,5.5,10.721799,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",5.5295300639475915
30010,Pitch Perfect 2,tt2848292,2015,1997.0,6.8,15.862632000000001,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",6.591488167971812
30076,Carol,tt2402927,2015,1014.0,7.3,8.364201,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",6.801378973473056
30127,The Lobster,tt3464902,2015,1340.0,6.7,11.223033000000001,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",6.437951469024208
30132,Maggie,tt1881002,2015,604.0,5.2,12.020933,"[{'id': 27, 'name': 'Horror'}]",5.370052811300027
30137,Hot Pursuit,tt2967224,2015,659.0,5.4,6.90658,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",5.483011386372443
30261,The Martian,tt3659388,2015,7442.0,7.6,25.629929999999998,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",7.492587306829505
30271,Kung Fury,tt3472226,2015,762.0,7.6,7.741142999999999,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",6.888108123696485
30289,Youth,tt3312830,2015,625.0,6.7,8.717661,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.25950889793117
30344,Spy,tt3079380,2015,2590.0,6.9,13.257467000000002,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",6.71840276710704
30356,Trainwreck,tt3152624,2015,1193.0,5.9,17.310647,"[{'id': 35, 'name': 'Comedy'}]",5.824279569114789
30395,Aloha,tt1243974,2015,704.0,5.2,8.451297,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.354990560520574
30494,Entourage,tt1674771,2015,502.0,6.2,14.013413,"[{'id': 35, 'name': 'Comedy'}]",5.930295946955479
30525,Inside Out,tt2096673,2015,6737.0,7.9,23.985587,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",7.764211720584715
30606,The Hunger Games: Mockingjay - Part 2,tt1951266,2015,4117.0,6.6,26.628178000000002,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",6.507526275391397
30608,Pixels,tt2120120,2015,2564.0,5.6,21.14796,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",5.601667562003254
30610,Allegiant,tt3410834,2016,2064.0,5.9,18.386172,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",5.850777156620221
30611,Fantastic Beasts and Where to Find Them,tt3183660,2016,5612.0,7.2,41.051421000000005,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",7.088186904559835
30678,Mr. Holmes,tt3168230,2015,686.0,6.5,19.256859,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",6.160201928737829
30709,The Secret Life of Pets,tt2709768,2016,3536.0,5.9,11.01395,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",5.869069513463199
30744,Self/less,tt2140379,2015,1122.0,6.3,25.301568,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.110914248757419
30750,Criminal,tt3014866,2016,566.0,5.8,10.038581,"[{'id': 28, 'name': 'Action'}]",5.719257661783781
30751,The Last Witch Hunter,tt1618442,2015,1345.0,5.7,13.412445000000002,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",5.678804713461994
30752,Krampus,tt3850590,2015,601.0,5.9,15.553313000000001,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",5.780589028097201
30753,Suicide Squad,tt1386697,2016,7717.0,5.9,42.965027,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",5.884952633606943
30766,Independence Day: Resurgence,tt1628841,2016,2550.0,4.9,16.993841,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",5.001675409353858
30767,Star Trek Beyond,tt2660888,2016,2636.0,6.6,20.659284,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",6.462784822877402
30900,Ted 2,tt2637276,2015,2524.0,6.2,42.061481,"[{'id': 35, 'name': 'Comedy'}]",6.115220190853757
30910,Minions,tt2293640,2015,4729.0,6.4,547.4882980000001,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",6.334998902372474
30969,The Good Dinosaur,tt1979388,2015,1782.0,6.6,12.319595,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",6.40968932615665
30970,Black Mass,tt1355683,2015,1262.0,6.3,10.61072,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.1266060123460155
30971,Spectre,tt2379713,2015,4552.0,6.3,24.926576999999998,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",6.2412265105139095
31152,Steve Jobs,tt2080374,2015,1608.0,6.8,16.224866,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",6.551590921213836
31153,Macbeth,tt2884018,2015,497.0,6.4,12.493466,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",6.036642454260008
31168,Vacation,tt1524930,2015,1218.0,6.1,11.33038,"[{'id': 35, 'name': 'Comedy'}]",5.973697104581697
31282,Batman v Superman: Dawn of Justice,tt2975590,2016,7189.0,5.7,31.435878999999996,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",5.695072805729936
31454,Amy,tt2870648,2015,482.0,7.5,11.120239999999999,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",6.615197731893856
31532,Magic Mike XXL,tt2268016,2015,716.0,6.2,8.76993,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",5.980880230348578
31600,The Jungle Book,tt3040964,2016,2977.0,6.7,17.432758,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",6.564045956151595
31654,The Man from U.N.C.L.E.,tt1638355,2015,2306.0,7.1,14.656875,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",6.868394120405612
31694,The Walk,tt3488710,2015,1151.0,6.9,9.425787,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.55259158808866
31695,13 Hours: The Secret Soldiers of Benghazi,tt4172430,2016,963.0,7.0,18.022579,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",6.574916673507008
31696,Spectral,tt2106651,2016,453.0,6.3,9.117924,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",5.966838659257093
31961,Dark Places,tt2402101,2015,488.0,5.7,9.188583,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5.658909466404959
32075,The Revenant,tt1663202,2015,6558.0,7.3,23.501228,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",7.197248223231809
32086,Irrational Man,tt3715320,2015,600.0,6.3,6.862812,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",6.014618871051441
32163,Southpaw,tt1798684,2015,2112.0,7.3,12.370125999999999,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",7.017179480815028
32164,Sicario,tt3397884,2015,2465.0,7.2,19.511221,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.9664305684525
32196,Before We Go,tt0443465,2014,490.0,6.5,9.526911,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",6.087414582325385
32242,Anomalisa,tt2401878,2015,472.0,6.9,10.428421,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.289614651981859
32243,Colonia,tt4005402,2016,566.0,7.4,10.156891,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",6.633082081561783
32327,The Intern,tt2361509,2015,1926.0,7.1,15.651704999999998,"[{'id': 35, 'name': 'Comedy'}]",6.83095888678338
32348,Descendants,tt3440298,2015,505.0,6.7,12.603719,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",6.202671336373901
32349,Love,tt3774694,2015,449.0,5.2,2.328321,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.400210918567193
32354,Room,tt3170832,2015,2838.0,8.1,12.443291,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",7.775906939266848
32384,The Gift,tt4178092,2015,1077.0,6.7,8.585856,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",6.392066806143628
32392,The Witch,tt4263482,2016,1471.0,6.3,11.840138,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",6.145719590099013
32514,The Visit,tt3567288,2015,1405.0,6.0,15.021057999999998,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5.909827509741927
32517,Sinister 2,tt2752772,2015,605.0,5.5,17.602928,"[{'id': 27, 'name': 'Horror'}]",5.54610130371624
32580,American Ultra,tt3316948,2015,1099.0,6.0,9.534828,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",5.891722009729481
32581,No Escape,tt1781922,2015,798.0,6.7,14.132620000000001,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",6.3218187594666615
32582,Straight Outta Compton,tt1398426,2015,1381.0,7.7,21.183076999999997,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",7.208573833237945
32669,Joy,tt2446980,2015,1619.0,6.4,12.975936,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",6.236098015082059
32696,Victor Frankenstein,tt1976009,2015,697.0,5.6,9.447808,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",5.604442373286744
32829,Scouts Guide to the Zombie Apocalypse,tt1727776,2015,526.0,6.2,20.683405,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",5.937102358388778
32836,Suffragette,tt3077214,2015,440.0,7.1,8.093442,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",6.368768026390436
32922,We Are Your Friends,tt3787590,2015,673.0,6.3,9.023686,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",6.033592297657311
32940,Legend,tt3569230,2015,994.0,6.7,11.187833,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",6.374055209885643
32967,The Danish Girl,tt0810819,2015,1689.0,7.4,11.245661,"[{'id': 18, 'name': 'Drama'}]",7.040484551952568
33011,Green Room,tt4062536,2016,696.0,6.7,8.4702,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",6.287407977544806
33021,Beasts of No Nation,tt1365050,2015,476.0,7.6,11.732546,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",6.662135785602361
33081,The Transporter Refueled,tt2938956,2015,573.0,5.3,11.007319,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",5.432749842512752
